time_ms,site,sensor,value,unit,temp_C,hum_pct,press_hPa
203726,1,BME_PRESS,1010.791,hPa,25.93,63.89,1010.79
205071,1,MQ4_CH4,18.914,ppm,25.95,64.37,1010.81
205071,1,MQ136_H2S,2.012,ppm,25.95,64.37,1010.81
205071,1,MQ8_H2,0.050,ppm,25.95,64.37,1010.81
205071,1,MQ135_CO2,400.182,ppm,25.95,64.37,1010.81
205066,1,BME_TEMP,25.950,C,25.95,64.37,1010.81
205066,1,BME_HUM,64.371,%,25.95,64.37,1010.81
205066,1,BME_PRESS,1010.808,hPa,25.95,64.37,1010.81
206410,1,MQ4_CH4,18.909,ppm,25.95,64.21,1010.77
206410,1,MQ136_H2S,2.013,ppm,25.95,64.21,1010.77
206410,1,MQ8_H2,0.050,ppm,25.95,64.21,1010.77
206410,1,MQ135_CO2,400.182,ppm,25.95,64.21,1010.77
206405,1,BME_TEMP,25.950,C,25.95,64.21,1010.77
206405,1,BME_HUM,64.213,%,25.95,64.21,1010.77
206405,1,BME_PRESS,1010.773,hPa,25.95,64.21,1010.77
207749,1,MQ4_CH4,18.935,ppm,25.94,63.90,1010.78
207749,1,MQ136_H2S,2.010,ppm,25.94,63.90,1010.78
207749,1,MQ8_H2,0.050,ppm,25.94,63.90,1010.78
207749,1,MQ135_CO2,400.183,ppm,25.94,63.90,1010.78
207745,1,BME_TEMP,25.940,C,25.94,63.90,1010.78
207745,1,BME_HUM,63.896,%,25.94,63.90,1010.78
207745,1,BME_PRESS,1010.784,hPa,25.94,63.90,1010.78
209088,1,MQ4_CH4,18.959,ppm,25.95,63.88,1010.80
209088,1,MQ136_H2S,2.008,ppm,25.95,63.88,1010.80
209088,1,MQ8_H2,0.050,ppm,25.95,63.88,1010.80
209088,1,MQ135_CO2,400.183,ppm,25.95,63.88,1010.80
209083,1,BME_TEMP,25.950,C,25.95,63.88,1010.80
209083,1,BME_HUM,63.884,%,25.95,63.88,1010.80
